Time,Channel A
(ms),(V)

4.11221297,0.33692434
4.11285297,0.51332134
4.11349297,0.33692434
4.11413297,0.33692434
4.11477297,0.33692434
4.11541297,0.33692434
4.11605297,0.33692434
4.11669297,0.33692434
4.11733297,0.33692434
4.11797297,0.33692434
4.11861297,0.33692434
4.11925297,0.33692434
4.11989297,0.33692434
4.12053297,0.33692434
4.12117297,0.33692434
4.12181297,0.33692434
4.12245297,0.33692434
4.12309297,0.33692434
4.12373297,0.33692434
4.12437297,0.16052736
4.12501297,0.33692434
4.12565297,0.16052736
4.12629297,0.16052736
4.12693297,0.16052736
4.12757297,0.16052736
4.12821297,0.16052736
4.12885297,0.16052736
4.12949297,0.16052736
4.13013297,-0.01525925
4.13077297,0.16052736
4.13141297,0.16052736
4.13205297,0.16052736
4.13269297,-0.01525925
4.13333297,0.16052736
4.13397297,-0.01525925
4.13461297,-0.01525925
4.13525297,-0.01525925
4.13589297,-0.01525925
4.13653297,-0.01525925
4.13717297,-0.01525925
4.13781297,-0.01525925
4.13845297,-0.19104587
4.13909297,-0.19104587
4.13973297,-0.19104587
4.14037297,-0.19104587
4.14101297,-0.19104587
4.14165297,-0.19104587
4.14229297,-0.19104587
4.14293297,-0.19104587
4.14357297,-0.19104587
4.14421297,-0.19104587
4.14485297,-0.19104587
4.14549297,-0.19104587
4.14613297,-0.19104587
4.14677297,-0.19104587
4.14741297,-0.36744285
4.14805297,-0.19104587
4.14869297,-0.19104587
4.14933297,-0.36744285
4.14997297,-0.19104587
4.15061297,-0.36744285
4.15125297,-0.36744285
4.15189297,-0.19104587
4.15253297,-0.36744285
4.15317297,-0.36744285
4.15381297,-0.36744285
4.15445297,-0.36744285
4.15509297,-0.36744285
4.15573297,-0.36744285
4.15637297,-0.36744285
4.15701297,-0.36744285
4.15765297,-0.36744285
4.15829297,-0.36744285
4.15893297,-0.36744285
4.15957297,-0.36744285
4.16021297,-0.36744285
4.16085297,-0.36744285
4.16149297,-0.36744285
4.16213297,-0.36744285
4.16277297,-0.36744285
4.16341297,-0.36744285
4.16405297,-0.36744285
4.16469297,-0.36744285
4.16533297,-0.36744285
4.16597297,-0.36744285
4.16661297,-0.36744285
4.16725297,-0.36744285
4.16789297,-0.36744285
4.16853297,-0.36744285
4.16917297,-0.36744285
4.16981297,-0.36744285
4.17045297,-0.36744285
4.17109297,-0.36744285
4.17173297,-0.36744285
4.17237297,-0.36744285
4.17301297,-0.36744285
4.17365297,-0.36744285
4.17429297,-0.36744285
4.17493297,-0.36744285
4.17557297,-0.36744285
4.17621297,-0.36744285
4.17685297,-0.36744285
4.17749297,-0.36744285
4.17813297,-0.36744285
4.17877297,-0.36744285
4.17941297,-0.36744285
4.18005297,-0.36744285
4.18069297,-0.36744285
4.18133297,-0.36744285
4.18197297,-0.36744285
4.18261297,-0.36744285
4.18325297,-0.36744285
4.18389297,-0.36744285
4.18453297,-0.36744285
4.18517297,-0.36744285
4.18581297,-0.36744285
4.18645297,-0.36744285
4.18709297,-0.19104587
4.18773297,-0.19104587
4.18837297,-0.19104587
4.18901297,-0.19104587
4.18965297,-0.19104587
4.19029297,-0.19104587
4.19093297,-0.19104587
4.19157297,-0.19104587
4.19221297,-0.19104587
4.19285297,-0.19104587
4.19349297,-0.19104587
4.19413297,-0.19104587
4.19477297,-0.19104587
4.19541297,-0.19104587
4.19605297,-0.19104587
4.19669297,-0.19104587
4.19733297,-0.19104587
4.19797297,-0.01525925
4.19861297,-0.01525925
4.19925297,-0.01525925
4.19989297,-0.01525925
4.20053297,-0.01525925
4.20117297,-0.01525925
4.20181297,-0.01525925
4.20245297,-0.01525925
4.20309297,-0.01525925
4.20373297,-0.01525925
4.20437297,-0.01525925
4.20501297,-0.01525925
4.20565297,0.16052736
4.20629297,0.16052736
4.20693297,0.16052736
4.20757297,0.16052736
4.20821297,0.16052736
4.20885297,0.16052736
4.20949297,0.16052736
4.21013297,0.16052736
4.21077297,0.16052736
4.21141297,0.16052736
4.21205297,0.16052736
4.21269297,0.16052736
4.21333297,0.16052736
4.21397297,0.33692434
4.21461297,0.33692434
4.21525297,0.33692434
4.21589297,0.33692434
4.21653297,0.16052736
4.21717297,0.33692434
4.21781297,0.33692434
4.21845297,0.33692434
4.21909297,0.33692434
4.21973297,0.33692434
4.22037297,0.33692434
4.22101297,0.33692434
4.22165297,0.33692434
4.22229297,0.33692434
4.22293297,0.33692434
4.22357297,0.33692434
4.22421297,0.33692434
4.22485297,0.33692434
4.22549297,0.33692434
4.22613297,0.33692434
4.22677297,0.33692434
4.22741297,0.33692434
4.22805297,0.33692434
4.22869297,0.33692434
4.22933297,0.33692434
4.22997297,0.51332134
4.23061297,0.33692434
4.23125297,0.33692434
4.23189297,0.33692434
4.23253297,0.33692434
